file_id,api_seq_1,api_seq_2,api_seq_3,api_seq_4,api_seq_5,api_seq_6,api_seq_7,api_seq_8,api_seq_9,api_seq_10,api_seq_11,api_seq_12,api_seq_13,api_seq_14,api_seq_15,api_seq_16,api_seq_17,api_seq_18,api_seq_19,api_seq_20,api_seq_21,api_seq_22,api_seq_23,api_seq_24,api_seq_25,api_seq_26,api_seq_27,api_seq_28,api_seq_29,api_seq_30,api_seq_31,api_seq_32,api_seq_33,api_seq_34,api_seq_35,api_seq_36,api_seq_37,api_seq_38,api_seq_39,api_seq_40,api_seq_41,api_seq_42,api_seq_43,api_seq_44,api_seq_45,api_seq_46,api_seq_47,api_seq_48,api_seq_49,api_seq_50,api_seq_51,api_seq_52,api_seq_53,api_seq_54,api_seq_55,api_seq_56,api_seq_57,api_seq_58,api_seq_59,api_seq_60,api_seq_61,api_seq_62,api_seq_63,api_seq_64,api_seq_65,api_seq_66
74170,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74195,742,0,373,6,0,0,0,60,0,0,30,150,98,13,0,2,787,77,0,0,397,14,0,0,0,0,0,100,6,0,0,0,0,48,6,82,0,0,0,6,18,6,0,2,0,0,0,77,79,97,0,0,1,0,0,41,3,6,0,6,0,0,0,0,0,0
74199,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74202,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,0,0,0,0,8,0,1,0,0,0,0,0
74203,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,0,0,344,0,315,0,0,0,0,0
74204,1,0,4,0,0,0,0,25,0,0,0,4,0,1,0,0,7,0,2,0,0,7,0,0,0,0,94,2,1,42,0,0,0,0,0,2,0,0,0,0,0,0,2451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74207,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74213,4,0,6,0,2,0,0,4,0,0,0,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74232,0,14229,20,20,0,0,0,34,0,0,0,32,0,1,0,0,13,0,0,0,2,5,0,0,0,0,0,1,0,1,0,0,0,2,4,0,0,0,0,2,1,1,0,0,0,0,0,4,1,2,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0
74244,2,0,310,140,0,0,0,1,0,1,2,77,5,5,0,5,55,1,17,0,33,10,0,0,0,0,0,61,3,0,0,0,0,12,0,1,0,0,2,1,1,1,0,0,0,0,0,34,17,7,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0
74248,2,0,7,1289,179,0,0,1,26,0,0,3,1,1,0,0,8,1,12,0,0,0,0,0,0,0,0,1,1,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,5,3,1,1,2,3,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0
74263,1,0,83,0,12,0,0,0,0,0,0,23,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,91,0,0,0,0
74268,1,0,91,0,6,0,0,19,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0
74270,17,0,852,7,4,0,0,6,0,3,3,6,9,4,3,0,8,8,24,0,8,0,0,0,0,0,0,30,0,2,0,0,34,0,0,1,0,0,0,0,0,0,0,0,25,0,0,13,6,5,0,0,0,0,0,7,0,0,277,0,206,0,0,0,0,0
74271,4,0,251,69,180,0,0,10,17,1,0,37,2,1,0,2,2,2,0,0,2,0,0,0,0,0,0,2,0,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0
74280,0,0,43,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74281,29,0,70,5,0,0,0,24,1,4,1,198,1,1,2,12,6,2,1,0,5,24,0,0,0,0,0,2,49,0,0,0,0,8,114,0,0,18,750,11,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0
74285,0,0,1346,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3997,0,0,0,34,4,0,0,0,4,0,4,0
74286,0,0,240,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74287,0,0,1596,18,8,0,0,10,19,0,0,15,0,0,0,0,0,0,0,0,3,12,2,0,0,0,0,41,0,3,0,0,0,0,2,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,3811,0,0,0,16,10,0,611,98,624,1257,638,1257
74288,100,0,176,6,39,0,0,158,0,13,0,1,34,1,2,0,18,37,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,10,1,12,0,0,0,0,0,1,0,51,0,0,0,0,0,0,0,0
74302,2,0,6,119,170,0,0,1,0,0,0,3,1,1,0,0,8,1,12,0,0,0,0,0,0,0,0,1,1,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,5,3,1,1,2,3,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0
74305,7,0,87,6,0,0,0,13,0,0,0,1,5,1,0,1,5,6,8,0,1,1,0,0,0,0,0,0,4,0,4,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
74308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74314,8,0,38,4826,384,0,0,10,112,0,0,24,13,1,0,2,20,14,0,0,4,0,0,0,0,0,0,6,4,60,0,0,0,0,0,6,0,0,0,0,0,0,0,0,22,13,13,6,6,13,13,13,0,0,0,2,3,4,0,0,0,10,0,0,0,0
74320,386,0,767,0,207,0,0,22,0,53,93,111,98,42,33,773,321,60,30,30,173,15,1,0,0,0,0,17,18,162,0,0,0,53,8,138,0,0,2,5,2,2,0,0,0,0,0,85,76,89,0,0,0,0,0,102,0,0,0,5,0,352,0,0,0,0
74321,12,0,900,0,0,0,0,4,0,0,0,14,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3336,0,0,0,24,2,0,0,0,2,0,1,0
74325,0,0,797,0,5707,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,577,65,0,0,0,65,569,0,0,0,0,0,10,64,0,22,0,64,59,64,59
74326,5,0,412,0,38,0,0,3,0,0,0,3,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,297,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0
74345,0,0,193,0,0,0,0,2,0,0,0,77,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,24,3,0,0,0,0,7,0,1,0,0,0,17,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
74375,11,0,245,0,0,0,0,136,0,1,0,7,7,3,1,0,14,11,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
74381,0,0,1,0,270,26,121,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,230,110,182,180,0,0,0,151,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74391,36,0,30,0,0,0,0,0,0,0,2,0,2,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
74399,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74406,35,0,625,2,0,0,0,48,0,6,10,293,90,58,8,106,94,23,27,141,76,422,10,0,0,0,0,59,202,6,0,0,0,31,0,0,0,0,9,4,3,3,0,0,0,0,0,47,18,78,0,0,31,0,7,49,0,31,0,0,0,0,0,0,0,0
74420,6,0,0,37,1,0,0,4,0,3,3,10,3,18,0,0,1,21,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
74434,0,111,67,2,0,0,0,1,0,1,1,34,1,0,0,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74439,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74450,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74456,30,0,765,56,162,0,0,42,0,4,0,201,15,0,4,0,11,13,1,0,4,0,0,0,0,0,4,4,2,44,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,15,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0
74461,14,0,44,0,165,0,0,14,0,0,0,20,3,1,0,2,2,4,0,0,0,0,0,0,0,0,0,12,4,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
74482,54,0,87,6,0,0,0,60,0,3,0,0,21,1,1,0,1,21,11,1460,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,1,5,0,0,0,0,0,1,0,2481,0,0,0,0,0,0,0,0
74486,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74488,0,0,184,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,0,8,0,0,0,24,0,0,0,0,0,0,0,394,0,376,0,197,181,196,181
74489,83,0,46,1,90,0,0,17,0,1,1,22,3,1,1,6,22,5,0,0,11,2,0,0,0,0,0,6,9,132,0,0,0,1,0,269,0,0,0,2,2,2,0,0,0,0,0,5,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
74496,807,0,454,10,0,0,0,70,0,8,54,168,103,30,8,10,924,81,8,0,422,26,0,0,0,0,0,83,18,0,0,0,0,56,30,83,0,0,0,10,16,6,0,2,0,0,0,128,103,121,0,0,1,0,0,123,3,6,0,6,0,0,0,0,0,0
74497,0,0,3619,0,2,0,14222,20,5,0,0,39,0,0,0,1,0,0,0,0,2,3,2,0,0,0,0,52,1,2,0,0,0,6,8,0,0,0,0,9,2,2,0,0,0,0,0,0,0,0,0,0,0,717,0,0,0,28,142,0,140,0,154,154,146,136
74501,7,0,88,4,0,0,0,16,0,0,0,1,5,1,0,1,5,6,8,0,1,1,0,0,0,0,0,0,4,0,4,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0
74524,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
74536,0,0,4,0,0,0,0,4,16,0,0,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
74547,89,0,12,334,85,441,0,103,0,0,4,0,4,4,0,0,11,4,24,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,3,5,1,3,3,5,0,0,1,9,6,0,0,0,0,74,0,0,0,0
74557,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74585,88,2,228,42,0,0,0,994,2,25,6,61,28,6,23,2,44,25,5,0,29,10,0,0,0,0,0,8,8,0,77,77,0,2,0,282,0,0,0,9,6,2,0,0,0,0,0,17,14,18,0,0,0,0,2,6,0,0,0,1,0,0,0,0,0,0
74594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74602,9,0,44,0,0,0,0,0,0,0,0,129,6,0,0,0,4,5,21,0,0,0,0,0,0,0,0,0,1,2,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74605,0,0,240,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74606,1938,0,407,198,0,0,0,0,0,9,104,0,13,104,0,0,15,12,33,0,1,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,69,0,0,0,0,0,0,0,0,108,0,6,0,0,0,0,0,140,35,0,0,0,0,45,0,0,0,0
74622,0,0,2484,0,0,0,0,7,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6424,0,0,0,27,6,0,0,0,5,0,5,0
74660,3773,0,38,472,13,0,0,10,3,521,616,43,569,415,330,0,103,373,133,0,48,0,0,0,0,0,0,9,3,0,0,0,0,1,7,0,0,0,175,3,2,1,0,0,0,0,0,36,40,222,0,0,0,0,33,36,7,0,0,0,0,0,0,0,0,0
74665,4,0,23,0,28,0,0,91,1008,1,1,3,1,2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74682,2838,0,334,484,0,0,0,12,0,669,211,3,47,222,460,0,43,56,431,0,0,2,0,0,0,0,0,2,1,0,0,0,0,14,0,0,0,0,56,0,0,0,0,0,0,0,0,53,45,39,0,0,0,0,6,17,5,0,0,0,0,0,0,0,0,0
74728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74729,165,0,868,18,298,7,0,52,0,26,15,17,47,9,19,294,226,47,13,0,235,10,0,0,0,0,0,33,7,106,0,0,0,0,0,26,0,0,0,4,3,3,0,0,140,0,0,46,39,52,0,0,0,0,14,29,12,233,49,4,20,0,50,49,50,50
74730,12,0,12,0,0,0,2,40,0,0,1,954,4,0,0,1010,26,3,0,0,10,12,2,0,0,0,0,6,958,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0
74731,0,0,1739,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4190,0,0,0,34,4,0,0,0,2,0,2,0
74732,70,0,3619,1,105,54,0,26,1,0,0,35,0,0,0,4,41,0,0,0,25,13,0,0,0,0,0,45,8,32,0,0,0,0,4,5,0,0,0,3,5,2,0,0,6,0,0,0,0,0,0,0,0,1113,0,0,0,22,199,0,198,102,196,211,198,197
74736,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74759,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74776,7,0,81,6,0,0,0,34,0,0,0,0,3,1,0,0,6,5,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,2,0,26,0,0,0,0,0,0,0,0
74783,1931,0,5,84,26,0,0,2,0,8,102,3,13,105,0,0,15,12,48,0,1,0,0,0,0,0,0,0,3,14,0,0,0,8,0,1,0,0,31,0,0,0,0,0,0,0,0,105,0,6,0,0,0,0,0,140,35,0,0,0,0,0,0,0,0,0
74792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74797,2885,0,6,39,0,0,0,11,1,532,135,13,27,152,356,0,40,43,379,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,14,20,14,0,0,0,0,3,30,5,0,0,0,0,0,0,0,0,0
74809,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74821,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
74829,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74847,586,0,405,20,141,0,73,61,0,3,28,135,18,19,7,22,771,9,9,0,398,21,0,0,0,0,0,82,16,0,0,0,0,40,26,83,0,0,0,9,19,7,0,235,67,95,95,57,73,32,81,81,57,0,0,68,4,4,0,7,0,0,0,0,0,0
74848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74849,0,0,1472,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3038,0,0,0,24,1,0,0,0,2,0,1,0
74850,0,0,1349,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,0,0,0,10,126,0,131,0,134,113,124,116
74854,587,0,454,17,0,0,0,66,0,25,4,193,18,11,38,14,800,23,17,0,380,30,0,0,0,0,0,86,24,0,0,0,0,46,42,42,0,0,0,12,16,6,0,2,0,0,0,65,49,47,0,0,2,0,2,43,0,4,0,6,0,0,0,0,0,0
74855,262,0,258,0,0,0,0,8,0,0,26,8,95,12,0,0,240,77,0,0,70,2,0,0,0,0,0,2,0,0,0,0,0,14,0,40,0,0,0,0,0,0,0,0,0,0,0,73,73,95,0,0,1,0,0,37,3,2,0,0,0,0,0,0,0,0
74864,0,0,2,0,0,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74875,124,0,108,0,0,0,0,100,0,5,5,20,5,5,0,0,11,4,31,0,2,0,0,0,0,0,0,0,1,0,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0
74883,4,0,54,0,0,0,0,8,0,0,0,89,3,0,0,1,5,4,0,0,4,13,0,0,0,0,0,2,1,0,0,0,0,2,0,1,379,0,0,16,15,15,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74887,36,0,2,0,0,0,0,0,0,0,2,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
74892,0,0,2,0,0,0,0,2,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74900,0,0,27,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74911,67,0,321,35,169,0,0,575,6096,0,3,90,6,4,0,6,115,8,0,0,68,25,0,0,0,0,0,87,22,213,0,0,0,4,0,8,0,0,0,27,15,5,0,2,0,0,0,11,9,6,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0
74912,1,0,17,0,26,0,0,1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,28,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74914,18,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74919,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74943,0,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74948,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74952,159,0,2232,16,282,1,0,28,1,28,70,47,38,37,25,24,295,45,31,2,138,8,1,0,0,0,0,45,16,93,0,0,29,2,0,0,0,0,0,2,7,5,0,0,103,0,0,52,53,46,0,0,0,1045,0,74,0,265,1,1,0,1,25,28,23,16
