file_id,rv_1,rv_2,rv_3,rv_4,rv_5,rv_6,rv_7,rv_8,rv_9,rv_10,rv_11,rv_12,rv_13,rv_14,rv_15,rv_16,rv_17,rv_18,rv_19,rv_20,rv_21,rv_22,rv_23,rv_24,rv_25,rv_26,rv_27,rv_28,rv_29,rv_30,rv_31,rv_32,rv_33,rv_34,rv_35,rv_36,rv_37,rv_38,rv_39,rv_40,rv_41,rv_42,rv_43,rv_44,rv_45,rv_46,rv_47,rv_48,rv_49,rv_50,rv_51,rv_52,rv_53,rv_54,rv_55,rv_56,rv_57,rv_58,rv_59,rv_60,rv_61
73871,228,21,27,6,0,0,0,0,0,0,0,3,3,0,3,12,0,0,3,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
73906,3016,4224,4,8,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
73909,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
73917,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73929,24,1,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
73945,2899,77,1784,14,0,5,4,18,6,8,0,1,2,10,2,17,0,1,15,7,1,2,0,4,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,0,0,0,0,1,0,0
73947,3862,33,60,21,0,3,6,9,12,0,0,6,21,0,12,9,0,3,9,3,15,3,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0
73948,3563,69,912,24,0,30,0,3,0,18,3,30,9,3,27,6,0,27,6,12,6,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
73949,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73964,5,88,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73965,8532,109,7497,439,0,67,0,60,0,0,0,0,0,0,0,5082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,60,0,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73966,240,12,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73988,192,4,25,1,0,2,0,2,10,4,1,1,2,0,0,0,2,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73991,24,1,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
73993,885,38,64,19,0,2,1,5,10,5,1,7,8,28,2,0,23,1,5,4,1,5,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
73994,3140,45,1743,13,0,1,0,1,2,4,0,1,1,6,2,5,0,0,2,7,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
73996,17,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74004,124,79,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74017,2005,4,0,61,0,48,0,48,0,1,0,1,0,0,0,2,0,1,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74030,89,1,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
74032,3072,567,198,174,0,8,18,2,56,10,0,6,76,0,38,6,500,30,10,14,30,0,0,2,148,6,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,22,34,0,0,0,0,0,0,0,0,0,0,4,0,0,6,2,6,0
74033,7106,4406,524,40,0,16,0,68,28,12,0,4,28,0,0,228,0,0,0,12,0,8,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,8,0
74049,24,1,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
74055,287,3784,43,6,0,1,15,2,12,6,0,1,8,0,4,0,0,2,2,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,740,0,0,0,0,0,0,1,0,0,1,0,1,0
74067,46,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74071,316,4,39,0,25,2,0,0,10,1,0,0,5,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0
74072,20,1,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
74077,2950,353,98,14,0,1,4,0,12,13,0,3,15,0,10,2,39,6,4,2,7,0,0,0,0,31,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0
74079,30,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74084,259,38,52,3,0,4,2,5,8,5,1,2,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
74087,855,2,12,3,0,2,0,6,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74090,2042,4622,63,63,0,2,1,3,10,5,1,54,8,62,1,0,83,1,5,3,1,2,2,0,0,0,0,0,0,7,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
74093,32,1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
74097,31,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74103,12263,1635,3539,77,650,853,207,42,110,33,3,11,39,2,50,6,38,130,30,42,56,0,2,9,4,16,51,0,0,17,5,0,0,0,1,1,0,3,0,0,1,0,20,13,0,1,0,0,13,0,0,0,0,1,2,0,0,4,3,2,0
74110,2835,53,1770,33,0,22,4,14,9,5,0,2,20,19,17,4,5,9,1,4,8,0,12,0,0,3,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0
74111,9159,1623,2005,100,515,463,159,12,71,42,20,13,24,46,33,8,0,3,12,15,25,7,28,2,0,11,0,0,0,2,21,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,14,0,18,0,1,2,11,0,0,6,1,6,0
74114,248,6,10,5,0,2,0,0,2,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
74125,3992,574,197,180,0,20,12,87,68,7,1,66,11,56,2,19,0,4,9,14,2,91,4,0,1,24,3,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
74126,6961,238,1898,60,210,276,0,20,30,96,3,96,26,8,98,24,0,72,17,36,19,0,0,24,11,0,0,8,0,16,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,5,0,40,0,0,24,0,8,0,0,0,0,0,0,3
74127,4811,5642,246,219,0,11,6,3,73,15,0,3,39,0,21,0,516,6,6,9,18,0,0,0,198,3,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,11,0
74128,234,29,107,2,0,0,0,0,16,5,0,0,15,0,4,0,0,9,2,1,9,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
74129,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74133,24,1,0,0,0,0,0,4,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
74139,4086,229,45,0,213,2,2,3,5,5,0,5,36,5,16,0,3,29,5,12,5,0,0,19,0,2,0,19,12,20,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,85,0,0,0,0,0,1,0,1,0
74152,3389,69,1800,15,52,1,0,5,6,4,0,2,1,6,4,9,1,0,8,7,0,0,0,5,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0
74154,64,5,0,2,0,2,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74161,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74170,47,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74173,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74195,4211,116,1264,52,0,24,0,4,0,52,3,32,16,4,32,16,0,36,16,36,8,0,4,12,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,20,0,0,0,0,8,0,0,0,0,0,0,0
74199,107,120,13,7,0,2,0,8,0,0,0,1,0,0,0,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
74202,1025,991,61,7,0,2,1,3,5,5,1,1,4,0,0,5,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74203,757,1128,45,3,0,2,3,5,2,2,0,1,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
74204,504,5,83,26,0,0,0,1,0,5,0,1,1,0,1,0,0,2,3,3,1,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0
74207,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74213,211,3,14,5,0,2,0,3,2,0,0,1,1,0,2,7,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74225,24,1,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
74232,5505,18185,124,172,0,8,200,12,28,16,3,136,32,168,4,0,12,4,20,8,4,20,4,0,0,0,0,0,0,24,8,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0
74244,9800,909,778,38,21,4,12,0,0,29,2,3,4,0,3,60,0,15,11,13,3,56,0,0,0,2,0,15,42,0,21,3,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74248,2040,218,144,8,0,2,6,21,46,5,2,0,3,0,1,0,2,2,1,2,5,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74263,385,18,34,7,0,3,4,4,13,4,0,1,20,0,9,0,4,6,4,9,7,0,0,0,0,2,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0
74268,503,56,60,2,0,5,8,0,12,5,0,1,1,1,0,2,0,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0
74270,2945,1215,196,17,0,4,0,25,10,8,0,1,8,0,0,90,0,1,1,2,1,2,0,3,3,13,0,0,0,0,3,2,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0
74271,5666,134,358,208,0,8,32,4,20,20,2,12,34,0,10,10,35,8,72,6,14,0,0,10,180,2,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,2,8,2,0
74280,1021,8,19,9,117,1,2,0,6,3,0,2,9,0,4,4,0,1,1,3,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0
74281,9879,500,174,132,0,0,0,174,0,3,0,21,15,11,22,18,0,0,6,21,0,0,0,18,0,0,0,0,0,0,2373,0,0,1,48,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,6,0,0
74285,3460,4170,32,4,0,8,0,0,12,0,0,4,4,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0
74286,424,2,9,2,0,0,0,0,0,0,0,1,1,0,0,8,0,0,2,5,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74287,5937,6515,42,36,0,6,12,0,27,0,0,6,42,0,24,12,0,6,9,6,30,0,0,6,3,6,0,0,0,0,0,9,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0
74288,1643,32,158,0,19,4,6,28,11,9,0,31,2,29,2,0,31,1,5,3,0,0,0,0,0,1,0,70,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
74302,614,124,137,8,0,2,6,5,20,5,2,0,4,0,1,0,2,1,1,2,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74305,776,21,35,50,0,5,1,39,25,2,0,7,0,7,0,5,0,2,5,2,0,18,6,0,1,12,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74308,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74314,6481,449,286,16,0,4,12,48,70,10,0,0,6,0,2,0,4,4,2,4,10,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74320,6575,336,1323,234,0,87,24,30,51,18,0,39,123,6,63,0,138,171,15,39,21,0,0,15,48,12,6,0,0,12,0,0,0,0,0,3,0,0,6,0,3,0,15,21,0,0,0,0,18,0,0,0,0,3,3,0,0,6,6,6,0
74321,3225,3467,75,63,0,0,0,18,3,0,0,3,3,0,3,30,0,0,0,12,0,12,0,18,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74325,8801,7533,2279,24,0,12,33,49,78,70,12,6,15,3,0,0,0,3,6,9,3,0,0,0,0,0,153,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0
74326,1859,174,180,7,0,5,4,7,15,5,5,2,13,0,4,3,5,2,2,1,6,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0
74345,735,0,9,0,24,0,0,0,0,0,0,3,3,0,0,0,0,0,9,15,0,0,0,0,0,0,0,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74372,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74375,1040,28,44,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,40,12,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74381,3650,1337,601,24,393,117,30,2,16,8,729,12,216,0,17,0,18,10,4,4,46,0,2,5,0,0,52,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,12,4,0,1,0,0,0,1,0,0,0,6,1,0,17,2,0,2,0
74391,155,2,41,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74399,19,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74406,34557,2496,5745,374,298,68,1,10,26,46,2153,2,431,12,4,78,0,27,64,50,6,6,0,10,0,8,28,0,0,3,36,6,0,0,24,0,0,0,0,0,0,0,2,0,0,56,0,0,8,2,36,16,0,14,24,0,15,0,2,0,0
74420,7006,37,878,256,0,4,0,10,12,41,3,57,12,55,0,0,0,2,3,3,2,0,0,0,3,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,2,0
74434,4566,2753,147,270,0,12,10,12,17,9,1,9,44,8,18,9,55,31,20,37,6,20,2,35,1,2,42,0,0,22,1,0,0,0,0,1,0,0,0,0,0,0,15,9,0,23,0,0,0,0,0,0,0,1,0,0,0,1,8,1,0
74439,101,0,3,1,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74450,98,76,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74456,3046,371,381,8,0,56,14,4,2,16,2,0,2,0,0,17,10,2,10,0,2,12,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0
74461,560,117,147,20,0,4,18,4,16,10,2,2,8,0,0,20,0,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74482,3320,1477,58,16,0,1,0,8,0,7,0,19,0,19,0,8,0,1,4,2,0,32,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74486,43,1,5,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74488,6094,4306,129,8,0,16,0,0,52,16,0,4,16,0,0,8,50,8,12,4,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,128,0
74489,699,87,320,6,0,0,0,0,40,15,0,0,45,0,12,0,0,27,6,3,27,0,0,0,3,0,0,0,0,6,0,0,0,0,0,6,0,0,0,6,0,0,12,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
74496,5427,153,1738,60,0,40,0,20,0,96,8,56,20,8,52,24,0,72,16,36,8,0,0,24,11,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,40,0,0,0,0,8,0,0,0,0,0,0,0
74497,22428,4515,96,16,0,0,0,28,20,16,0,0,4,0,0,24,8,4,8,12,4,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0
74501,897,37,48,50,0,7,1,39,25,2,0,10,0,10,0,6,0,2,5,2,0,18,6,0,1,12,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74524,119,1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
74536,1148,68,12,102,0,0,0,0,0,0,0,98,8,98,0,0,0,0,10,4,0,0,12,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
74547,1838,636,209,24,0,8,50,2,16,5,0,6,14,0,12,0,0,10,3,4,46,0,2,5,0,0,52,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
74557,373,132,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74585,8272,1426,444,83,0,12,4,76,14,72,0,84,72,60,52,16,6,71,22,32,16,72,8,12,2,6,6,0,0,40,2,0,12,0,0,2,0,0,0,0,0,0,28,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,1,0
74594,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74602,2329,131,43,741,0,0,0,9,2,1,0,5,1,0,4,40,0,0,2,1,1,6,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74605,424,2,9,2,0,0,0,0,0,0,0,1,1,0,0,8,0,0,2,5,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
